Bandit,Reward,Algorithm,Trial
,1.0491631030290236,ThompsonSampling,409.0
,3.18052873594846,ThompsonSampling,410.0
,1.2847947267106237,ThompsonSampling,411.0
,2.603669249670243,ThompsonSampling,412.0
,2.6114406773693433,ThompsonSampling,413.0
,2.7119793329679074,ThompsonSampling,414.0
,3.034587940663234,ThompsonSampling,415.0
,2.857102282780499,ThompsonSampling,416.0
,4.440596610045704,ThompsonSampling,417.0
,2.0343960094060862,ThompsonSampling,418.0
,2.7178498662841113,ThompsonSampling,419.0
,3.954571719625265,ThompsonSampling,420.0
,2.6538594134898728,ThompsonSampling,421.0
,3.5811804688856097,ThompsonSampling,422.0
,3.8863503664271306,ThompsonSampling,423.0
,4.176988623017328,ThompsonSampling,424.0
,1.9569241833575408,ThompsonSampling,425.0
,2.468018653191864,ThompsonSampling,426.0
,3.653597265131939,ThompsonSampling,427.0
,4.17985152402553,ThompsonSampling,428.0
,3.376435768736102,ThompsonSampling,429.0
,4.940859936486596,ThompsonSampling,430.0
,4.10847888912763,ThompsonSampling,431.0
,2.648235941491659,ThompsonSampling,432.0
,3.1098407814441846,ThompsonSampling,433.0
,4.01594684886245,ThompsonSampling,434.0
,3.0050525108972934,ThompsonSampling,435.0
,1.4236707587487898,ThompsonSampling,436.0
,2.619737740156191,ThompsonSampling,437.0
,2.570820158951321,ThompsonSampling,438.0
,2.658559057420963,ThompsonSampling,439.0
,2.3963358081519837,ThompsonSampling,440.0
,1.8602608133324847,ThompsonSampling,441.0
,2.716883368123363,ThompsonSampling,442.0
,2.8794183604213046,ThompsonSampling,443.0
,4.6625812298039815,ThompsonSampling,444.0
,3.241387326241969,ThompsonSampling,445.0
,3.339955216773275,ThompsonSampling,446.0
,2.139260497101729,ThompsonSampling,447.0
,3.756207734665132,ThompsonSampling,448.0
,3.920621051179421,ThompsonSampling,449.0
,2.6106968086185685,ThompsonSampling,450.0
,0.6733078472287817,ThompsonSampling,451.0
,2.023370525728747,ThompsonSampling,452.0
,4.422788584722311,ThompsonSampling,453.0
,3.7636957347642297,ThompsonSampling,454.0
,2.3269455885207235,ThompsonSampling,455.0
,4.169717950275754,ThompsonSampling,456.0
,1.992157563894631,ThompsonSampling,457.0
,1.3667969266764894,ThompsonSampling,458.0
,2.557961002568992,ThompsonSampling,459.0
,2.325157532707385,ThompsonSampling,460.0
,3.084179266418446,ThompsonSampling,461.0
,2.6849232120326816,ThompsonSampling,462.0
,2.823976790088479,ThompsonSampling,463.0
,2.515315033116373,ThompsonSampling,464.0
,3.462054501925481,ThompsonSampling,465.0
,2.5505078979937106,ThompsonSampling,466.0
,4.375989117830935,ThompsonSampling,467.0
,2.120175729106167,ThompsonSampling,468.0
,2.80146166783505,ThompsonSampling,469.0
,4.598459326191178,ThompsonSampling,470.0
,3.860638049206923,ThompsonSampling,471.0
,1.9421447389969064,ThompsonSampling,472.0
,2.6205975157202097,ThompsonSampling,473.0
,4.5741648347873625,ThompsonSampling,474.0
,3.1363470091133188,ThompsonSampling,475.0
,3.008872933085059,ThompsonSampling,476.0
,2.399774886649389,ThompsonSampling,477.0
,4.219625807572885,ThompsonSampling,478.0
,2.985002748604803,ThompsonSampling,479.0
,2.850607471080384,ThompsonSampling,480.0
,3.5648859902385768,ThompsonSampling,481.0
,3.0529833686862045,ThompsonSampling,482.0
,4.597114974221259,ThompsonSampling,483.0
,3.6208890412108374,ThompsonSampling,484.0
,1.6106328565920334,ThompsonSampling,485.0
,1.929168892057746,ThompsonSampling,486.0
,4.1153050073849435,ThompsonSampling,487.0
,4.032601356166101,ThompsonSampling,488.0
,3.432684445535545,ThompsonSampling,489.0
,1.7117108626961337,ThompsonSampling,490.0
,3.1275250372426338,ThompsonSampling,491.0
,2.078147704552836,ThompsonSampling,492.0
,3.4158244106989977,ThompsonSampling,493.0
,2.112083822568441,ThompsonSampling,494.0
,3.0728380141641747,ThompsonSampling,495.0
,4.209520787877972,ThompsonSampling,496.0
,2.0244523259214944,ThompsonSampling,497.0
,3.1485004125986102,ThompsonSampling,498.0
,1.7001005748494404,ThompsonSampling,499.0
,3.088115027557287,ThompsonSampling,500.0
,3.2370173438503262,ThompsonSampling,501.0
,2.6203565903777166,ThompsonSampling,502.0
,2.311799434910356,ThompsonSampling,503.0
,2.1297997447529387,ThompsonSampling,504.0
,3.872076867368189,ThompsonSampling,505.0
,1.6660011008888067,ThompsonSampling,506.0
,5.20829811870747,ThompsonSampling,507.0
,4.389315622810782,ThompsonSampling,508.0
,4.217187335400465,ThompsonSampling,509.0
,2.979297921291724,ThompsonSampling,510.0
,2.4409605968412724,ThompsonSampling,511.0
,3.71447899175027,ThompsonSampling,512.0
,1.4950011192845425,ThompsonSampling,513.0
,3.194252920181628,ThompsonSampling,514.0
,3.17593047918218,ThompsonSampling,515.0
,2.995416669026708,ThompsonSampling,516.0
,1.3074948938544342,ThompsonSampling,517.0
,3.4916466025312163,ThompsonSampling,518.0
,4.756976436693361,ThompsonSampling,519.0
,1.991620490351158,ThompsonSampling,520.0
,2.6825123123660815,ThompsonSampling,521.0
,4.226072700784221,ThompsonSampling,522.0
,3.256314231773547,ThompsonSampling,523.0
,2.4118263927566552,ThompsonSampling,524.0
,2.197417447606953,ThompsonSampling,525.0
,4.397653019746168,ThompsonSampling,526.0
,2.210184321514097,ThompsonSampling,527.0
,2.8323961513415408,ThompsonSampling,528.0
,1.5673648953286632,ThompsonSampling,529.0
,2.105671730902504,ThompsonSampling,530.0
,2.3980966702265283,ThompsonSampling,531.0
,2.094193217962001,ThompsonSampling,532.0
,4.338702356447339,ThompsonSampling,533.0
,4.213440425872922,ThompsonSampling,534.0
,1.860807978376428,ThompsonSampling,535.0
,1.4034592767496068,ThompsonSampling,536.0
,3.265859876822421,ThompsonSampling,537.0
,0.7250871324182158,ThompsonSampling,538.0
,1.410708902762565,ThompsonSampling,539.0
,2.179658741040386,ThompsonSampling,540.0
,3.472492631047283,ThompsonSampling,541.0
,2.551006502791279,ThompsonSampling,542.0
,3.361454898654962,ThompsonSampling,543.0
,3.095960217733269,ThompsonSampling,544.0
,3.4267878292378597,ThompsonSampling,545.0
,3.648152420667836,ThompsonSampling,546.0
,2.395295654331428,ThompsonSampling,547.0
,3.645701195260348,ThompsonSampling,548.0
,4.039233580196488,ThompsonSampling,549.0
,2.842761994252267,ThompsonSampling,550.0
,2.461917929715571,ThompsonSampling,551.0
,3.8087115874909863,ThompsonSampling,552.0
,3.36151088881455,ThompsonSampling,553.0
,3.272745077193525,ThompsonSampling,554.0
,4.604191878419828,ThompsonSampling,555.0
,1.9556910267252263,ThompsonSampling,556.0
,2.077085373286539,ThompsonSampling,557.0
,4.337734056116876,ThompsonSampling,558.0
,4.379348557425593,ThompsonSampling,559.0
,2.5778499063719305,ThompsonSampling,560.0
,1.8940171939248076,ThompsonSampling,561.0
,1.264768960882244,ThompsonSampling,562.0
,2.214299453589627,ThompsonSampling,563.0
,2.4819575979106028,ThompsonSampling,564.0
,4.299125465393836,ThompsonSampling,565.0
,4.391067662771406,ThompsonSampling,566.0
,2.045379907681739,ThompsonSampling,567.0
,0.9588880012864158,ThompsonSampling,568.0
,3.56556790895869,ThompsonSampling,569.0
,3.9587694386712737,ThompsonSampling,570.0
,3.406080635247009,ThompsonSampling,571.0
,3.347330200987156,ThompsonSampling,572.0
,3.017606821172466,ThompsonSampling,573.0
,3.1275615006590467,ThompsonSampling,574.0
,3.4595442573601347,ThompsonSampling,575.0
,2.282215231194965,ThompsonSampling,576.0
,3.476437437784778,ThompsonSampling,577.0
,2.33638197692696,ThompsonSampling,578.0
,3.385803170041414,ThompsonSampling,579.0
,3.673067763294075,ThompsonSampling,580.0
,3.5063022805691917,ThompsonSampling,581.0
,1.7660773253268018,ThompsonSampling,582.0
,2.5390579425393147,ThompsonSampling,583.0
,2.7968553914155394,ThompsonSampling,584.0
,2.2078562307952585,ThompsonSampling,585.0
,2.70311980202902,ThompsonSampling,586.0
,1.6062523328201554,ThompsonSampling,587.0
,3.5769145169280776,ThompsonSampling,588.0
,3.0624885094406165,ThompsonSampling,589.0
,3.5170029992725165,ThompsonSampling,590.0
,2.418882374830837,ThompsonSampling,591.0
,2.5742019386924704,ThompsonSampling,592.0
,4.222760245902423,ThompsonSampling,593.0
,3.349289079650223,ThompsonSampling,594.0
,2.5669786454383545,ThompsonSampling,595.0
,3.1458964529862192,ThompsonSampling,596.0
,3.768171404710567,ThompsonSampling,597.0
,3.0744951339210713,ThompsonSampling,598.0
,2.57923105755545,ThompsonSampling,599.0
,2.5253078585768867,ThompsonSampling,600.0
,3.195101188038552,ThompsonSampling,601.0
,3.066330033236986,ThompsonSampling,602.0
,2.805832669083727,ThompsonSampling,603.0
,4.2573119369432595,ThompsonSampling,604.0
,3.8224395573534102,ThompsonSampling,605.0
,3.801654396409363,ThompsonSampling,606.0
,5.326107922366411,ThompsonSampling,607.0
,3.743873339549745,ThompsonSampling,608.0
,2.9052414012179857,ThompsonSampling,609.0
,3.3266361736838523,ThompsonSampling,610.0
,2.3912450629745536,ThompsonSampling,611.0
,1.409526944952354,ThompsonSampling,612.0
,3.501718911616785,ThompsonSampling,613.0
,3.5980839725561973,ThompsonSampling,614.0
,3.3728797724718396,ThompsonSampling,615.0
,3.7623721592564023,ThompsonSampling,616.0
,4.721501192554336,ThompsonSampling,617.0
,1.4967919740518114,ThompsonSampling,618.0
,4.92028150610464,ThompsonSampling,619.0
,3.129657931550186,ThompsonSampling,620.0
,1.9039750524015389,ThompsonSampling,621.0
,2.3360091743279847,ThompsonSampling,622.0
,2.0007105778477583,ThompsonSampling,623.0
,3.649322662615139,ThompsonSampling,624.0
,3.7215825240053144,ThompsonSampling,625.0
,2.887852629652797,ThompsonSampling,626.0
,2.7816840130263274,ThompsonSampling,627.0
,1.8129332861848344,ThompsonSampling,628.0
,4.806311265475211,ThompsonSampling,629.0
,2.6004509305511405,ThompsonSampling,630.0
,0.9700339112045784,ThompsonSampling,631.0
,2.740473094572632,ThompsonSampling,632.0
,4.533877915548869,ThompsonSampling,633.0
,3.025552830947531,ThompsonSampling,634.0
,2.349139652640969,ThompsonSampling,635.0
,2.4523403081042385,ThompsonSampling,636.0
,3.4221902096697483,ThompsonSampling,637.0
,3.8013402183209695,ThompsonSampling,638.0
,2.305768699216892,ThompsonSampling,639.0
,2.574298297875971,ThompsonSampling,640.0
,4.569166007275499,ThompsonSampling,641.0
,2.4206582319137313,ThompsonSampling,642.0
,3.7636705854702086,ThompsonSampling,643.0
,4.26430071120523,ThompsonSampling,644.0
,2.367215551948622,ThompsonSampling,645.0
,3.2204115991194016,ThompsonSampling,646.0
,1.8414084176655925,ThompsonSampling,647.0
,1.642783890126047,ThompsonSampling,648.0
,1.7928548036299683,ThompsonSampling,649.0
,4.992604217459185,ThompsonSampling,650.0
,2.2907041007237674,ThompsonSampling,651.0
,2.083553984754447,ThompsonSampling,652.0
,4.2053522285237435,ThompsonSampling,653.0
,2.42647595821227,ThompsonSampling,654.0
,3.4145587046656223,ThompsonSampling,655.0
,2.8607021139037054,ThompsonSampling,656.0
,2.235375435236198,ThompsonSampling,657.0
,1.8034039770844943,ThompsonSampling,658.0
,3.8049191477633486,ThompsonSampling,659.0
,4.7413342726430106,ThompsonSampling,660.0
,1.6457011252478255,ThompsonSampling,661.0
,4.507488451672832,ThompsonSampling,662.0
,2.1359469070880737,ThompsonSampling,663.0
,3.712902585103928,ThompsonSampling,664.0
,3.52820611325498,ThompsonSampling,665.0
,2.1594713567180133,ThompsonSampling,666.0
,4.456385735312521,ThompsonSampling,667.0
,2.851277154343058,ThompsonSampling,668.0
,1.3231073010274526,ThompsonSampling,669.0
,2.44997885074336,ThompsonSampling,670.0
,3.202492363490439,ThompsonSampling,671.0
,0.9374434667265183,ThompsonSampling,672.0
,2.1370274024200984,ThompsonSampling,673.0
,4.33541949302972,ThompsonSampling,674.0
,3.8351874281754097,ThompsonSampling,675.0
,4.576977073305956,ThompsonSampling,676.0
,1.129984698201563,ThompsonSampling,677.0
,2.3940646935621075,ThompsonSampling,678.0
,3.2695422647759846,ThompsonSampling,679.0
,4.2017244260126265,ThompsonSampling,680.0
,1.8570034488877756,ThompsonSampling,681.0
,2.390869784193469,ThompsonSampling,682.0
,2.0679185911572193,ThompsonSampling,683.0
,4.5028719844999285,ThompsonSampling,684.0
,2.7643371081656363,ThompsonSampling,685.0
,5.327840022688797,ThompsonSampling,686.0
,2.3365347670628864,ThompsonSampling,687.0
,1.961066674396941,ThompsonSampling,688.0
,1.9517899119353253,ThompsonSampling,689.0
,2.617729764064306,ThompsonSampling,690.0
,4.528903431792596,ThompsonSampling,691.0
,3.1886713218643448,ThompsonSampling,692.0
,3.1078872379414,ThompsonSampling,693.0
,4.1948631302060955,ThompsonSampling,694.0
,2.368241609478764,ThompsonSampling,695.0
,1.615442166642265,ThompsonSampling,696.0
,2.4756958819191266,ThompsonSampling,697.0
,4.4115095383516145,ThompsonSampling,698.0
,1.3519197640231737,ThompsonSampling,699.0
,3.1269352271695485,ThompsonSampling,700.0
,2.6019753981873324,ThompsonSampling,701.0
,3.0660198627601916,ThompsonSampling,702.0
,1.216966678966242,ThompsonSampling,703.0
,2.5815525403039348,ThompsonSampling,704.0
,1.7687599839145047,ThompsonSampling,705.0
,3.636159618185279,ThompsonSampling,706.0
,2.284287997009872,ThompsonSampling,707.0
,5.151468354127902,ThompsonSampling,708.0
,2.433246267070923,ThompsonSampling,709.0
,2.984336703311183,ThompsonSampling,710.0
,3.441406666995695,ThompsonSampling,711.0
,0.9993924355775996,ThompsonSampling,712.0
,2.3552415202669317,ThompsonSampling,713.0
,3.567128933969004,ThompsonSampling,714.0
,2.911870483627201,ThompsonSampling,715.0
,2.402706887523938,ThompsonSampling,716.0
,3.751067191737284,ThompsonSampling,717.0
,3.913745609545134,ThompsonSampling,718.0
,4.4485984538542525,ThompsonSampling,719.0
,3.0297296811503736,ThompsonSampling,720.0
,1.4835117637026127,ThompsonSampling,721.0
,3.69389729588064,ThompsonSampling,722.0
,3.1695793213730257,ThompsonSampling,723.0
,1.8078841097584195,ThompsonSampling,724.0
,4.001945748489359,ThompsonSampling,725.0
,4.499652590890259,ThompsonSampling,726.0
,2.4520263357083545,ThompsonSampling,727.0
,1.9691630927884836,ThompsonSampling,728.0
,2.2109809030380507,ThompsonSampling,729.0
,4.33534232991949,ThompsonSampling,730.0
,2.1554285728183458,ThompsonSampling,731.0
,2.5903639810227244,ThompsonSampling,732.0
,3.871178890963012,ThompsonSampling,733.0
,3.2932310184049753,ThompsonSampling,734.0
,3.094075444405228,ThompsonSampling,735.0
,2.6583387603811,ThompsonSampling,736.0
,4.230781150944674,ThompsonSampling,737.0
,3.2911871227670035,ThompsonSampling,738.0
,2.226749369837493,ThompsonSampling,739.0
,1.7930121829252157,ThompsonSampling,740.0
,3.5654842456604343,ThompsonSampling,741.0
,2.3348764953911583,ThompsonSampling,742.0
,2.803221314699888,ThompsonSampling,743.0
,3.529789797307992,ThompsonSampling,744.0
,4.01496442436373,ThompsonSampling,745.0
,2.368505488775431,ThompsonSampling,746.0
,1.577466771757041,ThompsonSampling,747.0
,3.729884504716453,ThompsonSampling,748.0
,3.4451659525004636,ThompsonSampling,749.0
,4.282423283671757,ThompsonSampling,750.0
,2.3919063887068504,ThompsonSampling,751.0
,1.231941084964158,ThompsonSampling,752.0
,1.1352885198721567,ThompsonSampling,753.0
,3.237683593350158,ThompsonSampling,754.0
,2.7305090696886363,ThompsonSampling,755.0
,3.309321782491308,ThompsonSampling,756.0
,2.7422026211836545,ThompsonSampling,757.0
,5.15407627530262,ThompsonSampling,758.0
,2.1649731446474227,ThompsonSampling,759.0
,3.826412730885621,ThompsonSampling,760.0
,2.999584199083732,ThompsonSampling,761.0
,3.645676932332659,ThompsonSampling,762.0
,3.305079929169139,ThompsonSampling,763.0
,1.7911590626184652,ThompsonSampling,764.0
,3.4639959115649845,ThompsonSampling,765.0
,4.129164071993019,ThompsonSampling,766.0
,2.954547804043589,ThompsonSampling,767.0
,2.123527647176428,ThompsonSampling,768.0
,2.8781203381568163,ThompsonSampling,769.0
,2.0601478533267734,ThompsonSampling,770.0
,3.2664277872156857,ThompsonSampling,771.0
,3.435633412873785,ThompsonSampling,772.0
,2.608297406900588,ThompsonSampling,773.0
,2.7406786381930575,ThompsonSampling,774.0
,1.5246504745820315,ThompsonSampling,775.0
,3.3621346233235583,ThompsonSampling,776.0
,5.1591455288501,ThompsonSampling,777.0
,2.6073518655063377,ThompsonSampling,778.0
,2.990165706327528,ThompsonSampling,779.0
,1.0659991670011084,ThompsonSampling,780.0
,3.057437361514993,ThompsonSampling,781.0
,3.3464327174242507,ThompsonSampling,782.0
,2.4558985183473268,ThompsonSampling,783.0
,4.040357699938005,ThompsonSampling,784.0
,1.852110959366808,ThompsonSampling,785.0
,4.2031937006363265,ThompsonSampling,786.0
,4.260794517285704,ThompsonSampling,787.0
,3.4070453124194184,ThompsonSampling,788.0
,2.561475673962556,ThompsonSampling,789.0
,1.7243016974065055,ThompsonSampling,790.0
,4.907784094010244,ThompsonSampling,791.0
,3.6157614448838142,ThompsonSampling,792.0
,4.3153129451065,ThompsonSampling,793.0
,3.1409724099225187,ThompsonSampling,794.0
,3.236505354097594,ThompsonSampling,795.0
,2.735299194235278,ThompsonSampling,796.0
,2.1612102030502873,ThompsonSampling,797.0
,4.329269577437935,ThompsonSampling,798.0
,3.94165669213001,ThompsonSampling,799.0
,3.889483022079579,ThompsonSampling,800.0
,2.854240390024368,ThompsonSampling,801.0
,2.7695089624964475,ThompsonSampling,802.0
,4.229054563046846,ThompsonSampling,803.0
,3.323240089469376,ThompsonSampling,804.0
,3.0175609754145523,ThompsonSampling,805.0
,2.2933828167354458,ThompsonSampling,806.0
,2.704903879692889,ThompsonSampling,807.0
,4.146463773654919,ThompsonSampling,808.0
,4.200618722934918,ThompsonSampling,809.0
,2.2643644470434148,ThompsonSampling,810.0
,3.8798994756787617,ThompsonSampling,811.0
,1.9347324281824068,ThompsonSampling,812.0
,2.7596851840634637,ThompsonSampling,813.0
,4.2091942351997345,ThompsonSampling,814.0
,3.9020393134385447,ThompsonSampling,815.0
,3.5354939168234436,ThompsonSampling,816.0
,2.518108569390232,ThompsonSampling,817.0
,0.8421572783331004,ThompsonSampling,818.0
,5.446568741602176,ThompsonSampling,819.0
,1.9441807491486895,ThompsonSampling,820.0
,4.277139585781334,ThompsonSampling,821.0
,2.2510308186268952,ThompsonSampling,822.0
,3.0167568284926185,ThompsonSampling,823.0
,2.991666849634256,ThompsonSampling,824.0
,3.920875963272701,ThompsonSampling,825.0
,3.531343955085392,ThompsonSampling,826.0
,3.573141185701897,ThompsonSampling,827.0
,5.021709622449646,ThompsonSampling,828.0
,4.009763140422939,ThompsonSampling,829.0
,2.583549035469182,ThompsonSampling,830.0
,3.5081369691819724,ThompsonSampling,831.0
,2.7698798104042663,ThompsonSampling,832.0
,2.5052185480313427,ThompsonSampling,833.0
,3.448600133321151,ThompsonSampling,834.0
,1.9991513751492969,ThompsonSampling,835.0
,3.172322770155289,ThompsonSampling,836.0
,3.172667523791635,ThompsonSampling,837.0
,3.3828629954367218,ThompsonSampling,838.0
,2.704679013275231,ThompsonSampling,839.0
,3.9511642900490034,ThompsonSampling,840.0
,3.4757365723725866,ThompsonSampling,841.0
,1.876195176077169,ThompsonSampling,842.0
,1.7560395929341437,ThompsonSampling,843.0
,4.193875555873493,ThompsonSampling,844.0
,3.8457124538893455,ThompsonSampling,845.0
,3.8707764952855057,ThompsonSampling,846.0
,4.456618699574561,ThompsonSampling,847.0
,3.3583092441763056,ThompsonSampling,848.0
,4.457698464378909,ThompsonSampling,849.0
,4.01572474487796,ThompsonSampling,850.0
,3.3262676584273327,ThompsonSampling,851.0
,3.2051115211809424,ThompsonSampling,852.0
,4.213309151510989,ThompsonSampling,853.0
,5.189245994302701,ThompsonSampling,854.0
,4.4166586928028035,ThompsonSampling,855.0
,2.5785371783129607,ThompsonSampling,856.0
,4.09583326778785,ThompsonSampling,857.0
,3.5516382083503357,ThompsonSampling,858.0
,3.049014233470498,ThompsonSampling,859.0
,2.9699531397169325,ThompsonSampling,860.0
,2.8431126908347815,ThompsonSampling,861.0
,4.780999347834068,ThompsonSampling,862.0
,5.111685646870342,ThompsonSampling,863.0
,3.174037380862761,ThompsonSampling,864.0
,2.964955565829301,ThompsonSampling,865.0
,6.43485642999641,ThompsonSampling,866.0
,4.395680659154583,ThompsonSampling,867.0
,2.2578403298158483,ThompsonSampling,868.0
,6.21084330542066,ThompsonSampling,869.0
,3.5266569837312356,ThompsonSampling,870.0
,4.306574365513727,ThompsonSampling,871.0
,4.229904047459156,ThompsonSampling,872.0
,2.3941603902370003,ThompsonSampling,873.0
,2.7921541805215275,ThompsonSampling,874.0
,4.473672004500482,ThompsonSampling,875.0
,2.7728944824821187,ThompsonSampling,876.0
,4.405333919807977,ThompsonSampling,877.0
,5.685895327183865,ThompsonSampling,878.0
,5.254243618038914,ThompsonSampling,879.0
,4.1359137580690515,ThompsonSampling,880.0
,5.542327241666883,ThompsonSampling,881.0
,4.099693982619316,ThompsonSampling,882.0
,4.140023812841479,ThompsonSampling,883.0
,4.425733022563735,ThompsonSampling,884.0
,4.047807757113166,ThompsonSampling,885.0
,2.7031314850662205,ThompsonSampling,886.0
,4.651984070216206,ThompsonSampling,887.0
,2.558531003561572,ThompsonSampling,888.0
,3.4622900119846216,ThompsonSampling,889.0
,3.775172398748828,ThompsonSampling,890.0
,4.3642373516966835,ThompsonSampling,891.0
,3.35988512978013,ThompsonSampling,892.0
,2.5706084994968688,ThompsonSampling,893.0
,3.011470816849989,ThompsonSampling,894.0
,4.436600357223565,ThompsonSampling,895.0
,2.6516947670143876,ThompsonSampling,896.0
,2.927454918931507,ThompsonSampling,897.0
,2.781731349959447,ThompsonSampling,898.0
,2.921413541670945,ThompsonSampling,899.0
,5.235221293717879,ThompsonSampling,900.0
,5.874737322890333,ThompsonSampling,901.0
,4.138815813524906,ThompsonSampling,902.0
,3.832144202477816,ThompsonSampling,903.0
,4.10395726051334,ThompsonSampling,904.0
,2.7596462462700027,ThompsonSampling,905.0
,2.9697089194409845,ThompsonSampling,906.0
,3.4335081949549497,ThompsonSampling,907.0
,4.963011139850145,ThompsonSampling,908.0
,6.5971923101870305,ThompsonSampling,909.0
,3.58873937830718,ThompsonSampling,910.0
,5.981816067803408,ThompsonSampling,911.0
,6.521575331342856,ThompsonSampling,912.0
,2.9286582300977404,ThompsonSampling,913.0
,1.862444538779944,ThompsonSampling,914.0
,4.349028464612192,ThompsonSampling,915.0
,3.239164545094786,ThompsonSampling,916.0
,5.336923469219512,ThompsonSampling,917.0
,2.9691925729154773,ThompsonSampling,918.0
,4.540564967430952,ThompsonSampling,919.0
,3.74720225385576,ThompsonSampling,920.0
,4.195495346561157,ThompsonSampling,921.0
,4.3344617411214745,ThompsonSampling,922.0
,4.750008218005705,ThompsonSampling,923.0
,2.9524378170375023,ThompsonSampling,924.0
,6.229478241243285,ThompsonSampling,925.0
,4.400393338814809,ThompsonSampling,926.0
,4.488540153443094,ThompsonSampling,927.0
,3.550131598992818,ThompsonSampling,928.0
,2.808300738121795,ThompsonSampling,929.0
,4.48978973645333,ThompsonSampling,930.0
,2.007166488618121,ThompsonSampling,931.0
,4.293196034587567,ThompsonSampling,932.0
,2.845637281554584,ThompsonSampling,933.0
,5.177603353793045,ThompsonSampling,934.0
,3.5223939091876195,ThompsonSampling,935.0
,5.056872912702902,ThompsonSampling,936.0
,4.944181220444261,ThompsonSampling,937.0
,4.656998690058642,ThompsonSampling,938.0
,3.239116761541088,ThompsonSampling,939.0
,3.714564775337257,ThompsonSampling,940.0
,4.305920462625212,ThompsonSampling,941.0
,3.217869915060403,ThompsonSampling,942.0
,3.6285040744951025,ThompsonSampling,943.0
,5.553047239113004,ThompsonSampling,944.0
,2.9876313671578387,ThompsonSampling,945.0
,5.841000766062329,ThompsonSampling,946.0
,4.653403026921107,ThompsonSampling,947.0
,5.137809131630251,ThompsonSampling,948.0
,3.127067742309009,ThompsonSampling,949.0
,3.3670103257666657,ThompsonSampling,950.0
,4.661719745977189,ThompsonSampling,951.0
,3.915262118500109,ThompsonSampling,952.0
,2.99901378394718,ThompsonSampling,953.0
,3.275953001405227,ThompsonSampling,954.0
,3.245141119467029,ThompsonSampling,955.0
,5.06364096732137,ThompsonSampling,956.0
,4.174631482445227,ThompsonSampling,957.0
,3.809403534376367,ThompsonSampling,958.0
,3.8944790689773594,ThompsonSampling,959.0
,4.193454423387031,ThompsonSampling,960.0
,3.5368501206785523,ThompsonSampling,961.0
,1.3816669853266412,ThompsonSampling,962.0
,5.427957932464309,ThompsonSampling,963.0
,5.510941918708658,ThompsonSampling,964.0
,2.5036207719863253,ThompsonSampling,965.0
,2.7692516123258244,ThompsonSampling,966.0
,4.528382746551089,ThompsonSampling,967.0
,3.817139314337112,ThompsonSampling,968.0
,3.311556102891662,ThompsonSampling,969.0
,4.131612517245304,ThompsonSampling,970.0
,2.5197550795819184,ThompsonSampling,971.0
,4.236320930700231,ThompsonSampling,972.0
,1.9225833191315995,ThompsonSampling,973.0
,3.2810283545477685,ThompsonSampling,974.0
,2.8959577640876453,ThompsonSampling,975.0
,2.7423993612295705,ThompsonSampling,976.0
,3.3533769515127343,ThompsonSampling,977.0
,4.451112861445254,ThompsonSampling,978.0
,4.031910809515305,ThompsonSampling,979.0
,3.680748810113098,ThompsonSampling,980.0
,4.286941970115625,ThompsonSampling,981.0
,4.865033965765133,ThompsonSampling,982.0
,4.449744938961758,ThompsonSampling,983.0
,4.959624999234583,ThompsonSampling,984.0
,3.943024147328098,ThompsonSampling,985.0
,3.520525371568806,ThompsonSampling,986.0
,2.6861101520723665,ThompsonSampling,987.0
,4.736839518819049,ThompsonSampling,988.0
,3.955739839962949,ThompsonSampling,989.0
,3.780282441917461,ThompsonSampling,990.0
,4.0085741587256445,ThompsonSampling,991.0
,4.695369428353352,ThompsonSampling,992.0
,3.5718152118209847,ThompsonSampling,993.0
,4.233299993074755,ThompsonSampling,994.0
,3.029729031907929,ThompsonSampling,995.0
,3.4678641318072674,ThompsonSampling,996.0
,3.6862333478592992,ThompsonSampling,997.0
,3.4860014827581316,ThompsonSampling,998.0
,3.8764930348789184,ThompsonSampling,999.0
,5.5577972615617774,ThompsonSampling,1000.0
,5.750242446560939,ThompsonSampling,1001.0
,3.2123153171126244,ThompsonSampling,1002.0
,4.602016869270087,ThompsonSampling,1003.0
,4.621721679216892,ThompsonSampling,1004.0
,5.087822329872241,ThompsonSampling,1005.0
,3.6205748707868817,ThompsonSampling,1006.0
,3.0745103114522636,ThompsonSampling,1007.0
,4.374820468926939,ThompsonSampling,1008.0
,2.604475466519905,ThompsonSampling,1009.0
,5.032052528121203,ThompsonSampling,1010.0
,5.469663690863154,ThompsonSampling,1011.0
,2.628708896162309,ThompsonSampling,1012.0
,5.341688361777182,ThompsonSampling,1013.0
,3.9356679235230247,ThompsonSampling,1014.0
,4.781103070806076,ThompsonSampling,1015.0
,3.3063099134677234,ThompsonSampling,1016.0
,4.690787591439659,ThompsonSampling,1017.0
,4.573456902166555,ThompsonSampling,1018.0
,3.79165515337628,ThompsonSampling,1019.0
,4.6974684881983775,ThompsonSampling,1020.0
,4.780874675331446,ThompsonSampling,1021.0
,4.381608708580075,ThompsonSampling,1022.0
,2.618690784636489,ThompsonSampling,1023.0
,4.997789674789965,ThompsonSampling,1024.0
,4.230815020018655,ThompsonSampling,1025.0
,5.019238990730564,ThompsonSampling,1026.0
,2.2327366514150455,ThompsonSampling,1027.0
,4.28662764573853,ThompsonSampling,1028.0
,5.413023472945762,ThompsonSampling,1029.0
,3.306872136475559,ThompsonSampling,1030.0
